rank,fragment_id,fragment_smiles,total_compounds,tp_count,tn_count,fp_count,fn_count,avg_attribution,min_attribution,inactivity_rate_percent,negative_appearances,total_appearances,negative_consistency_percent,min_attribution_ever,max_attribution_ever,lowest_attribution_example,highest_attribution_example,active_negative_attribution_example,inactive_positive_attribution_example,mol,pathogen,pathogen_class,fragment_type,original_testing_size,negative_reliability_score,testing_weight,negative_importance_tier,example_tn_compounds
186,42309,C1=CCN(C2=CC3=C(C=C2)CC=CN3)CC1,7,0,7,0,0,-0.7151,-0.7616,100.0,7,7,100.0,-0.762,-0.657,LOWEST ATTR (INACTIVE): CHEMBL1084589 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=C(C=C(N)C(N3CCC4=C(C3)/C(=N/O)C(C)CS4)=C2C)C1 | Attribution: -0.762 | Prediction: 0.009 | MW: 468.6 | LogP: 4.23,HIGHEST ATTR (INACTIVE): CHEMBL1083112 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=C(C=C(N)C(N3CCC4=C(C3)/C(=N/O)CCS4)=C2C)C1 | Attribution: -0.657 | Prediction: 0.003 | MW: 454.6 | LogP: 3.98,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7920>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
187,11675,C1=CC=C(SNC2=CN=CNC2)C=C1,7,0,7,0,0,-0.7048,-0.7616,100.0,7,7,100.0,-0.762,-0.525,LOWEST ATTR (INACTIVE): CHEMBL4582669 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC=C(Cl)C=C2)C=C1S(=O)(=O)NC1=C(N)N=C(SC)NC1=O | Attribution: -0.762 | Prediction: 0.074 | MW: 507.0 | LogP: 3.43,HIGHEST ATTR (INACTIVE): CHEMBL4476177 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1S(=O)(=O)NC1=C(N)N=C(SC)NC1=O | Attribution: -0.525 | Prediction: 0.074 | MW: 562.6 | LogP: 2.81,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7990>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
188,24392,C1CCC2[C@@H](C1)CC[C@H]1CCCC[C@H]21,7,0,7,0,0,-0.7006,-0.742,100.0,7,7,100.0,-0.742,-0.657,LOWEST ATTR (INACTIVE): CHEMBL2203947 | SMILES: COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C/C(=N/NC(=S)NC5=CC=C(OC)C=C5)CC[C@]4(C)[C@H]3CC(=O)[C@]12C | Attribution: -0.742 | Prediction: 0.026 | MW: 581.8 | LogP: 6.76,HIGHEST ATTR (INACTIVE): CHEMBL2203948 | SMILES: COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C/C(=N/NC(=S)NC5=CC=C(OC)C=C5)CC[C@]4(C)[C@H]3CC[C@]12C | Attribution: -0.657 | Prediction: 0.040 | MW: 581.8 | LogP: 6.76,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7A00>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
189,28765,C1=CC=C(CCNC2=CC(=NC=N2)N[C@@H]2CCCC2)C=C1,7,0,7,0,0,-0.6775,-0.7616,100.0,7,7,100.0,-0.762,-0.529,LOWEST ATTR (INACTIVE): CHEMBL4791751 | SMILES: CCCSC1=NC(NCCC2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: -0.762 | Prediction: 0.074 | MW: 510.6 | LogP: 1.70,HIGHEST ATTR (INACTIVE): CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: -0.529 | Prediction: 0.079 | MW: 538.6 | LogP: 0.98,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7A70>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
190,19997,C1C=C(CCC1)CCCCOCC1=CC=CC=C1,7,0,7,0,0,-0.6762,-0.7616,100.0,7,7,100.0,-0.762,-0.411,LOWEST ATTR (INACTIVE): CHEMBL4556854 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.762 | Prediction: 0.030 | MW: 627.3 | LogP: 6.67,HIGHEST ATTR (INACTIVE): CHEMBL4547284 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.411 | Prediction: 0.023 | MW: 556.8 | LogP: 8.06,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7AE0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
191,42311,C1=CCN(C2=CC3=C(C=C2)CC=CN3C2CC2)CC1,7,0,7,0,0,-0.6754,-0.7529,100.0,7,7,100.0,-0.753,-0.624,LOWEST ATTR (INACTIVE): CHEMBL1084306 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=C(C=C(N)C(N3CCC4=C(C3)C(=O)CCS4)=C2C)C1 | Attribution: -0.753 | Prediction: 0.003 | MW: 439.6 | LogP: 3.72,HIGHEST ATTR (INACTIVE): CHEMBL1083112 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=C(C=C(N)C(N3CCC4=C(C3)/C(=N/O)CCS4)=C2C)C1 | Attribution: -0.624 | Prediction: 0.003 | MW: 454.6 | LogP: 3.98,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7B50>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
192,36339,C(OCC1=CC=CC=C1)C1CCC[C@H](C=CCCC2CCCCC2)C1,7,0,7,0,0,-0.6547,-0.7616,100.0,7,7,100.0,-0.762,-0.508,LOWEST ATTR (INACTIVE): CHEMBL4553058 | SMILES: CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.762 | Prediction: 0.019 | MW: 546.8 | LogP: 8.89,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.508 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7BC0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
193,71550,C(CNC1=CC=NC=N1)NCNC1=NC2=CC=CC=C2S1,7,0,7,0,0,-0.6457,-0.6911,100.0,7,7,100.0,-0.691,-0.592,LOWEST ATTR (INACTIVE): CHEMBL2261583 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC=C(F)C=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.691 | Prediction: 0.023 | MW: 557.6 | LogP: 2.32,HIGHEST ATTR (INACTIVE): CHEMBL2261581 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC([N+](=O)[O-])=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.592 | Prediction: 0.023 | MW: 584.6 | LogP: 2.09,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7C30>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
194,86162,C1C=C[C@@H](C/C=C/CC[C@H]2CCC[C@H]3CCCCC32)O1,7,0,7,0,0,-0.6335,-0.7282,100.0,7,7,100.0,-0.728,-0.531,LOWEST ATTR (INACTIVE): CHEMBL497636 | SMILES: COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1[C@@H](O)C[C@@](C)(O)[C@@H]2CC/C(C)=C/[C@H](O)[C@H]1OC(=O)C=C1C | Attribution: -0.728 | Prediction: 0.014 | MW: 464.6 | LogP: 3.06,HIGHEST ATTR (INACTIVE): CHEMBL4633329 | SMILES: CC1=CC(=O)O[C@@H]1C/C=C(\C)CC[C@@H]1[C@@]2(C)CCC[C@@]3(C)C(=O)O[C@@H](C[C@@]1(C)O)[C@H]23 | Attribution: -0.531 | Prediction: 0.025 | MW: 416.6 | LogP: 4.48,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7CA0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
195,71548,C(CNC1=CC=NC=N1)NCNC1=NC=CS1,7,0,7,0,0,-0.6192,-0.7491,100.0,7,7,100.0,-0.749,-0.561,LOWEST ATTR (INACTIVE): CHEMBL2261582 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C([N+](=O)[O-])C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.749 | Prediction: 0.013 | MW: 584.6 | LogP: 2.09,HIGHEST ATTR (INACTIVE): CHEMBL2261580 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C(Cl)C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.561 | Prediction: 0.026 | MW: 574.1 | LogP: 2.83,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7D10>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
196,36343,C(CCCC1=CCCCC1)OCC1=CC=CC=C1,7,0,7,0,0,-0.6125,-0.7355,100.0,7,7,100.0,-0.736,-0.512,LOWEST ATTR (INACTIVE): CHEMBL4553058 | SMILES: CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.736 | Prediction: 0.019 | MW: 546.8 | LogP: 8.89,HIGHEST ATTR (INACTIVE): CHEMBL4592606 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.512 | Prediction: 0.012 | MW: 542.8 | LogP: 8.88,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7D80>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
197,24386,C1CCC2C[C@@H](CC[C@@H]2C1)[C@@H]1CCCC1,7,0,7,0,0,-0.5995,-0.7276,100.0,7,7,100.0,-0.728,-0.464,LOWEST ATTR (INACTIVE): CHEMBL2203947 | SMILES: COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C/C(=N/NC(=S)NC5=CC=C(OC)C=C5)CC[C@]4(C)[C@H]3CC(=O)[C@]12C | Attribution: -0.728 | Prediction: 0.026 | MW: 581.8 | LogP: 6.76,HIGHEST ATTR (INACTIVE): CHEMBL2203949 | SMILES: COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C/C(=N/NC(=S)NC5=CC=C(F)C=C5)CC[C@]4(C)[C@H]3CC[C@]12C | Attribution: -0.464 | Prediction: 0.068 | MW: 569.8 | LogP: 6.90,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7DF0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
198,19991,C1C=C2[C@H](CCCOCC3=CC=CC=C3)CCCC2CC1,7,0,7,0,0,-0.5929,-0.7132,100.0,7,7,100.0,-0.713,-0.404,LOWEST ATTR (INACTIVE): CHEMBL4588483 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C([N+](=O)[O-])C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.713 | Prediction: 0.023 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4547284 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.404 | Prediction: 0.023 | MW: 556.8 | LogP: 8.06,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7E60>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
199,71554,C(CNC1=C2N=CNC2=NC=N1)NCNC1=NC2=CC=CC=C2S1,7,0,7,0,0,-0.5924,-0.6627,100.0,7,7,100.0,-0.663,-0.491,LOWEST ATTR (INACTIVE): CHEMBL2261582 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C([N+](=O)[O-])C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.663 | Prediction: 0.013 | MW: 584.6 | LogP: 2.09,HIGHEST ATTR (INACTIVE): CHEMBL2261579 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.491 | Prediction: 0.025 | MW: 539.6 | LogP: 2.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7ED0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
200,3575,C1C=CC2(CC3=CC=CC=C3C2)CC1,7,0,7,0,0,-0.5882,-0.66,100.0,7,7,100.0,-0.66,-0.484,LOWEST ATTR (INACTIVE): CHEMBL3289245 | SMILES: CC1=CC=C([C@H]2[C@@H]3CCCCC=C3C(C#N)=C(N)C23C(=O)C2=CC=CC=C2C3=O)C=C1 | Attribution: -0.660 | Prediction: 0.011 | MW: 408.5 | LogP: 5.01,HIGHEST ATTR (INACTIVE): CHEMBL3286426 | SMILES: N#CC1=C(N)C2(C(=O)C3=CC=CC=C3C2=O)[C@@H](C2=CC=CS2)[C@@H]2CCCC=C12 | Attribution: -0.484 | Prediction: 0.018 | MW: 386.5 | LogP: 4.37,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F7F40>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
201,19990,C1C=C(CCC1)[C@@H]1CC(COCC2=CC=CC=C2)CCC1,7,0,7,0,0,-0.588,-0.7072,100.0,7,7,100.0,-0.707,-0.402,LOWEST ATTR (INACTIVE): CHEMBL4588483 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C([N+](=O)[O-])C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.707 | Prediction: 0.023 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4547284 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.402 | Prediction: 0.023 | MW: 556.8 | LogP: 8.06,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8040>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
202,3566,C1C=CC2(CC=CC2)CC1,7,0,7,0,0,-0.587,-0.657,100.0,7,7,100.0,-0.657,-0.48,LOWEST ATTR (INACTIVE): CHEMBL3289245 | SMILES: CC1=CC=C([C@H]2[C@@H]3CCCCC=C3C(C#N)=C(N)C23C(=O)C2=CC=CC=C2C3=O)C=C1 | Attribution: -0.657 | Prediction: 0.011 | MW: 408.5 | LogP: 5.01,HIGHEST ATTR (INACTIVE): CHEMBL3286426 | SMILES: N#CC1=C(N)C2(C(=O)C3=CC=CC=C3C2=O)[C@@H](C2=CC=CS2)[C@@H]2CCCC=C12 | Attribution: -0.480 | Prediction: 0.018 | MW: 386.5 | LogP: 4.37,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F80B0>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
203,71551,C(CNC1=C2N=CNC2=NC=N1)NCNC1=NC=CS1,7,0,7,0,0,-0.5866,-0.7446,100.0,7,7,100.0,-0.745,-0.485,LOWEST ATTR (INACTIVE): CHEMBL2261582 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C([N+](=O)[O-])C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.745 | Prediction: 0.013 | MW: 584.6 | LogP: 2.09,HIGHEST ATTR (INACTIVE): CHEMBL2261579 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.485 | Prediction: 0.025 | MW: 539.6 | LogP: 2.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8120>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
204,36342,C(CC[C@@H]1CCCC2CCCC=C12)OCC1=CC=CC=C1,7,0,7,0,0,-0.4721,-0.6912,100.0,7,7,100.0,-0.691,-0.365,LOWEST ATTR (INACTIVE): CHEMBL4553058 | SMILES: CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.691 | Prediction: 0.019 | MW: 546.8 | LogP: 8.89,HIGHEST ATTR (INACTIVE): CHEMBL4592606 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.365 | Prediction: 0.012 | MW: 542.8 | LogP: 8.88,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8190>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
205,36341,C(OCC1=CC=CC=C1)C1CCC[C@@H](C1)C1=CCCCC1,7,0,7,0,0,-0.4701,-0.69,100.0,7,7,100.0,-0.69,-0.368,LOWEST ATTR (INACTIVE): CHEMBL4553058 | SMILES: CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.690 | Prediction: 0.019 | MW: 546.8 | LogP: 8.89,HIGHEST ATTR (INACTIVE): CHEMBL4592606 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.368 | Prediction: 0.012 | MW: 542.8 | LogP: 8.88,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8200>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
206,36863,C(CC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,7,0,7,0,0,-0.4653,-0.681,100.0,7,7,100.0,-0.681,-0.185,LOWEST ATTR (INACTIVE): CHEMBL1270380 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC=C([N+](=O)[O-])C=C2O1 | Attribution: -0.681 | Prediction: 0.155 | MW: 382.4 | LogP: 4.99,HIGHEST ATTR (INACTIVE): CHEMBL1270673 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC(O)=CC=C2O1 | Attribution: -0.185 | Prediction: 0.304 | MW: 353.4 | LogP: 4.79,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8270>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
207,14504,C1[C@@H]2[C@H](CN1C1=CC=CC=C1)ON[C@H]2C1=CC=CC=C1,7,0,7,0,0,-0.4524,-0.7214,100.0,6,7,85.7,-0.721,-0.072,LOWEST ATTR (INACTIVE): CHEMBL389489 | SMILES: CN(C)C1=CC=C([C@H]2[C@@H]3C(=O)N(C4=CC=CC=C4)C(=O)[C@@H]3ON2C)C=C1 | Attribution: -0.721 | Prediction: 0.016 | MW: 351.4 | LogP: 2.23,HIGHEST ATTR (INACTIVE): CHEMBL225684 | SMILES: CN1O[C@H]2C(=O)N(C3=CC=CC=C3)C(=O)[C@H]2[C@@H]1C1=CC=C(Cl)C=C1 | Attribution: -0.072 | Prediction: 0.096 | MW: 342.8 | LogP: 2.82,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F82E0>,SA,Gram+,scaffold,54277,1.782081401219619,0.004292319905372107,Moderately_Negative,
208,64298,C1=CC=C(CNCCCNC2=CCC3=CC=CC=C3N2)C=C1,9,2,7,0,0,-0.3443,-0.7616,77.78,7,9,77.8,-0.762,0.762,LOWEST ATTR (INACTIVE): CHEMBL473769 | SMILES: O=C1C=C(NCC(CO)CNCC2=CC=C(Cl)C(Cl)=C2)NC2=CC=CC=C12 | Attribution: -0.762 | Prediction: 0.025 | MW: 406.3 | LogP: 3.65,HIGHEST ATTR (ACTIVE): CHEMBL346109 | SMILES: CCOC1=C(CNCCCNC2=CC(=O)C3=CC=CC=C3N2)C=C(I)C=C1C(C)(C)C | Attribution: 0.762 | Prediction: 0.989 | MW: 533.5 | LogP: 5.42,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8350>,SA,Gram+,scaffold,54277,1.7914112023493678,0.004292319905372107,Moderately_Negative,
209,71556,C(CNC1=C2N=CN(SC3=CC=CC=C3)C2=NC=N1)NCNC1=NC=CS1,7,0,7,0,0,-0.3354,-0.6773,100.0,6,7,85.7,-0.677,-0.099,LOWEST ATTR (INACTIVE): CHEMBL2261582 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C([N+](=O)[O-])C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.677 | Prediction: 0.013 | MW: 584.6 | LogP: 2.09,HIGHEST ATTR (INACTIVE): CHEMBL2261579 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.099 | Prediction: 0.025 | MW: 539.6 | LogP: 2.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F83C0>,SA,Gram+,scaffold,54277,1.782081401219619,0.004292319905372107,Moderately_Negative,
210,36867,C(CC1=C2C=CC=CC2=NC2=CC=CC=C12)C1=CC=CC=C1,7,0,7,0,0,-0.3188,-0.5911,100.0,6,7,85.7,-0.591,-0.032,LOWEST ATTR (INACTIVE): CHEMBL1270380 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC=C([N+](=O)[O-])C=C2O1 | Attribution: -0.591 | Prediction: 0.155 | MW: 382.4 | LogP: 4.99,HIGHEST ATTR (INACTIVE): CHEMBL1270673 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC(O)=CC=C2O1 | Attribution: -0.032 | Prediction: 0.304 | MW: 353.4 | LogP: 4.79,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8430>,SA,Gram+,scaffold,54277,1.782081401219619,0.004292319905372107,Moderately_Negative,
211,36862,C(CC1=CC=NC2=CC=CC=C12)C1=CC=CC=C1,7,0,7,0,0,-0.2837,-0.5736,100.0,6,7,85.7,-0.574,0.014,LOWEST ATTR (INACTIVE): CHEMBL1270380 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC=C([N+](=O)[O-])C=C2O1 | Attribution: -0.574 | Prediction: 0.155 | MW: 382.4 | LogP: 4.99,HIGHEST ATTR (INACTIVE): CHEMBL1270673 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC(O)=CC=C2O1 | Attribution: 0.014 | Prediction: 0.304 | MW: 353.4 | LogP: 4.79,,INACTIVE w/ POS ATTR: CHEMBL1270673 | SMILES: O=C1C=C(CC2=C3C=CC=CC3=NC3=CC=CC=C23)C2=CC(O)=CC=C2O1 | Attribution: 0.014 | Prediction: 0.304 | MW: 353.4,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F84A0>,SA,Gram+,scaffold,54277,1.782081401219619,0.004292319905372107,Moderately_Negative,
212,71557,C(CNC1=C2N=CN(SC3=CC=CC=C3)C2=NC=N1)NCNC1=NC2=CC=CC=C2S1,7,0,7,0,0,-0.2772,-0.4706,100.0,7,7,100.0,-0.471,-0.123,LOWEST ATTR (INACTIVE): CHEMBL2261582 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=C([N+](=O)[O-])C=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.471 | Prediction: 0.013 | MW: 584.6 | LogP: 2.09,HIGHEST ATTR (INACTIVE): CHEMBL2261579 | SMILES: NC1=NC(NCC(=O)NC(=S)NC2=NC3=CC=CC=C3S2)=C2N=CN(S(=O)(=O)C3=CC=CC=C3)C2=N1 | Attribution: -0.123 | Prediction: 0.025 | MW: 539.6 | LogP: 2.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8510>,SA,Gram+,scaffold,54277,2.0794415416798357,0.004292319905372107,Moderately_Negative,
213,64297,C1=CC=C(CNCCCNC2=CCC=CN2)C=C1,9,2,7,0,0,-0.2659,-0.729,77.78,7,9,77.8,-0.729,0.762,LOWEST ATTR (INACTIVE): CHEMBL473769 | SMILES: O=C1C=C(NCC(CO)CNCC2=CC=C(Cl)C(Cl)=C2)NC2=CC=CC=C12 | Attribution: -0.729 | Prediction: 0.025 | MW: 406.3 | LogP: 3.65,HIGHEST ATTR (ACTIVE): CHEMBL158958 | SMILES: CCOC1=C(C)C=C(C(F)(F)F)C=C1CNCCCNC1=CC(=O)C2=CC=CC=C2N1 | Attribution: 0.762 | Prediction: 0.931 | MW: 433.5 | LogP: 4.85,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA8F8580>,SA,Gram+,scaffold,54277,1.7914112023493678,0.004292319905372107,Moderately_Negative,
