"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_min_attribution","avg_inactivity_rate_percent","pathogen_breakdown"
NEGATIVE SCAFFOLDS,251,15010,C(\C=N/C1=NC=C(CC2=CC=CC=C2)C=N1)NCN1CCNCC1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4767,-0.6663,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.402 | Inactivity: 100.00% || s_aureus: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.551 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,252,8534,C1NC=CC1C(CC1=CC=CC=C1)CC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4682,-0.7139,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.532 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.404 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,253,24419,C1CCC2OCC[C@H]12,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4592,-0.7616,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.356 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.562 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,254,81397,C1=CN(CC2=CC=CC=C2)C2NCCC12,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4563,-0.6669,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.443 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.470 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,255,15018,C1/C(=N\C2=NC=C(CC3=CC=CC=C3)C=N2)C2=CC=CC=C2N1CN1CCNCC1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4426,-0.5837,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.425 | Inactivity: 100.00% || s_aureus: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.460 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,256,24422,C1CC[C@@H]2CCC1O2,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4352,-0.7409,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.368 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.503 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,257,24421,C1CC[C@@H]2C[C@H]1CO2,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4284,-0.7440,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.357 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.500 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,258,24425,C1CC2CC1CCO2,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4251,-0.7137,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.370 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.480 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,259,24424,C1CCC2CC[C@H]1C2,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.4222,-0.6865,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.427 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.417 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,260,24428,C1C2CC3O[C@@H](C[C@H]13)C2,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.3974,-0.6814,100.00,"e_coli: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.391 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.404 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,261,15016,C1/C(=N\C2=NC=C(CC3=CC=CC=C3)C=N2)C=CN1CN1CCNCC1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.3965,-0.6079,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.310 | Inactivity: 100.00% || s_aureus: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.483 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,262,11622,C(C1=CC=CC=C1)C1=C(C2=CC=CC=C2)N=C(N2CCCC2)S1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.3689,-0.5736,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.304 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.434 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,263,11623,C(C1=CC=CC=C1)C1=CN=C(N2CCCC2C2=CC=CC=C2)S1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.3648,-0.5652,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.304 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.426 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,264,11630,C(C1=CC=CC=C1)C1=CN=C(N2CCCC2)S1,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.3090,-0.5080,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.247 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.371 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,265,34798,C(/C=C\C1=CC=CC=C1)NCC1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,16,0,16,-0.2017,-0.6400,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.153 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.250 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,266,97482,C1=CC=C(CC2CCNC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.6691,-0.7616,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.581 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.757 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,267,73185,C1=CC=C2NC(C3=CN([C@H]4CCCO4)CNC3)=NC2=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.6278,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.743 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.512 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,268,10678,C1NCC12COC2,S. aureus + E. coli (NOT C. albicans),2,20,5,15,-0.6251,-0.7616,83.34,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.535 | Inactivity: 100.00% || s_aureus: 15 compounds (5 TP, 10 TN) | Avg Attr: -0.715 | Inactivity: 66.67%"
NEGATIVE SCAFFOLDS,269,28126,C1=CC=C(CN2C=NC3=C(C4=CC=CO4)N=CN=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5856,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.746 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.425 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,270,8536,C(C1=CC=CC=C1)C(CC1=CC=CC=C1)C1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5670,-0.7616,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.563 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.571 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,271,36447,C1C=COCCNCCNCCCN1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5537,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.660 | Inactivity: 100.00% || s_aureus: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.448 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,272,27998,C(CSC1=NC=CN1C1=CC=CC=C1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5497,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.389 | Inactivity: 100.00% || s_aureus: 12 compounds (0 TP, 12 TN) | Avg Attr: -0.710 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,273,17751,C1=CC=C(OCC2=NNCN2)C=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5463,-0.6892,100.00,"e_coli: 11 compounds (0 TP, 11 TN) | Avg Attr: -0.592 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.501 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,274,6594,C1NN=CC1CNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5234,-0.7616,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.514 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.533 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,275,10682,C1=CC=C(N2CC3(COC3)C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,20,5,15,-0.5177,-0.7345,83.34,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.429 | Inactivity: 100.00% || s_aureus: 15 compounds (5 TP, 10 TN) | Avg Attr: -0.606 | Inactivity: 66.67%"
NEGATIVE SCAFFOLDS,276,8543,C(C1=CC=CC=C1)C(CC1=CC=CC=C1)C1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.5161,-0.7616,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.583 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.449 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,277,10676,C1=CC=C(NCC2COC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,20,5,15,-0.5111,-0.7129,83.34,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.423 | Inactivity: 100.00% || s_aureus: 15 compounds (5 TP, 10 TN) | Avg Attr: -0.599 | Inactivity: 66.67%"
NEGATIVE SCAFFOLDS,278,8539,C(C1=CC=CC=C1)C(C1=CNC=C1)C1CNC2=CC=CC=C21,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.4986,-0.7333,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.440 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.557 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,279,13846,C(CSC1=NN=C(CN2N=NC3=CC=CC=C32)O1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.4928,-0.7616,100.00,"e_coli: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.255 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.730 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,280,5438,C1=CC=C(N2CCC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,20,5,15,-0.4926,-0.7177,83.34,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.388 | Inactivity: 100.00% || s_aureus: 15 compounds (5 TP, 10 TN) | Avg Attr: -0.597 | Inactivity: 66.67%"
NEGATIVE SCAFFOLDS,281,12168,C1=CC=C(SNCCNCC2=NC3=CC=CC=C3C=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.4451,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.516 | Inactivity: 100.00% || s_aureus: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.374 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,282,40948,C1=COC(N2CCNCC2)=N1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.4359,-0.6501,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.353 | Inactivity: 100.00% || s_aureus: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.519 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,283,20495,C(=N\N1C=CC(C2=CC=CC=C2)=CC1)/C1=NC2=CC=CC=C2N1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.4242,-0.7616,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.371 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.478 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,284,14660,C1=CCC2CC[C@@H]3CCCCC3[C@@H]2C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.3713,-0.6142,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.378 | Inactivity: 100.00% || s_aureus: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.365 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,285,49146,C1=CC=C(N2C=C(COC3=CC(N4C=NC5=CC=CC=C5C4)=CC=C3)N=N2)C=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.3683,-0.6309,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.311 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.425 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,286,32582,C1=CC=C(C=C1)NC1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.3415,-0.5891,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.322 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.360 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,287,34806,C(/C=C\C1=CC=CC=C1)N(CC1=CNC2=CC=CC=C12)N=CC1=CC=NC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.2825,-0.6658,100.00,"e_coli: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.194 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.371 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,288,34802,C(C1=CC=NC=C1)OCC1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.1899,-0.3677,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.200 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.179 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,289,34793,C(/C=C\C1=CC=CC=C1)N1COC(C2=CC=NC=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.1880,-0.5670,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.163 | Inactivity: 100.00% || s_aureus: 11 compounds (0 TP, 11 TN) | Avg Attr: -0.214 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,290,34791,C(C1=CC=NC=C1)OCC1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,15,0,15,-0.1749,-0.3286,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.180 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.170 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,291,8662,C(NCCOC1=CC=CC=C1)C1=CN=C2C=CC=CN12,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.7616,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.762 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.762 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,292,2959,C1CNC/C1=C/NCCOC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.7463,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.736 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.757 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,293,1904,C1C[C@H]2[C@@H]3CCCC[C@H]3CCC2C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6831,-0.7399,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.651 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.716 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,294,44399,C(NC1CCCCC1)C(NC1=CC=CC=C1)C1=CC=NC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6597,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.678 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.641 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,295,8661,C(NCCOC1=CC=CC=C1)C1=CN=CN1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6544,-0.7089,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.608 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.701 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,296,6599,C(C1=CC2=CC=CC=C2OC1)N1CC(CNC2=CC=CC=C2)C=N1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6458,-0.7616,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.756 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.535 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,297,60717,C(C1=CC=CC=C1)N1CCN(CC2=CC=CC=N2)CC1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6258,-0.7431,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.650 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.602 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,298,60716,C(NCCNCC1=CC=CC=N1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6126,-0.7092,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.631 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.595 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,299,60181,C1=C(COCCCN2C=CN=C2)CN2CCC=C(CC3=COCO3)C2C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6122,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.678 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.547 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,300,44397,C(CC1=CC=NC=C1)NC1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.6090,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.607 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.611 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,301,32244,C1NC=CC(C2=CN=CN2NC2=CC=CC=C2)N1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5966,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.661 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.532 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,302,60184,C1=C(COCCCN2C=CN=C2)CNC(C1)C1=CC2=C(C=C1)OCO2,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5811,-0.7554,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.664 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.498 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,303,6597,C(C1=CC=COC1)N1CC(CNC2=CC=CC=C2)C=N1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5782,-0.7387,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.716 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.440 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,304,60180,C1=C(COCCCN2C=CN=C2)CN2CCC3=CC4=C(C=C3C2C1)OCO4,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5752,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.678 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.473 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,305,73184,C1=CNC(C2=CN([C@H]3CCCO3)CNC2)=N1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5623,-0.7616,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.710 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.414 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,306,27193,C(CN(CC1=CC=CN1)C1=CC=CC=C1)NC1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5425,-0.6450,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.493 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.592 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,307,29930,C(CCSC1=NN=C(CNC2=CC=CC=C2)O1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5352,-0.7616,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.396 | Inactivity: 100.00% || s_aureus: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.675 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,308,16546,C1=CC=C(COC2=CC=CC=C2CC2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5254,-0.6984,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.681 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.370 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,309,15977,C1NC[C@@H]1N1C=C(C2=CC=CC=C2)N=N1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5225,-0.7379,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.440 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.605 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,310,66062,C(NC\C=C/C1=CC=CC=C1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.5154,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.269 | Inactivity: 100.00% || s_aureus: 10 compounds (0 TP, 10 TN) | Avg Attr: -0.762 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,311,8544,C1NC2=CC=CC=C2C1C(CC1=CC=CC=C1)C1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.4646,-0.6827,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.524 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.405 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,312,12170,C1=CC=C(SN2CCN(CC3=NC4=CC=CC=C4C=C3)CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.4586,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.516 | Inactivity: 100.00% || s_aureus: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.401 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,313,8530,C1=CC=C(C=C1)CCC1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.4324,-0.7308,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.301 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.563 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,314,8542,C1NC=CC1C(CC1=CC=CC=C1)C1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.3787,-0.6102,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.433 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.325 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,315,26982,C1=CC(OCC2=CNN=N2)=CC(N2C=NC3=CC=CC=C3C2)=C1,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.3356,-0.5550,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.275 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.396 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,316,15975,C1[C@@H](N2C=CN=N2)[C@H]2SCCN12,S. aureus + E. coli (NOT C. albicans),2,14,0,14,-0.2309,-0.4137,100.00,"e_coli: 8 compounds (0 TP, 8 TN) | Avg Attr: -0.245 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.216 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,317,33366,C1=CC=C(N2C=NC=N2)N=C1,S. aureus + E. coli (NOT C. albicans),2,13,0,13,-0.7606,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.762 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.760 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,318,53604,C1CC[C@@H](OCCCO[C@H]2CCCCO2)OC1,S. aureus + E. coli (NOT C. albicans),2,13,0,13,-0.6618,-0.7616,100.00,"e_coli: 7 compounds (0 TP, 7 TN) | Avg Attr: -0.678 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.645 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,319,5176,C1=CC=C(C2=NN(C3=CC=CC=C3)N=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,13,0,13,-0.5711,-0.7616,100.00,"e_coli: 9 compounds (0 TP, 9 TN) | Avg Attr: -0.688 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.455 | Inactivity: 100.00%"
