"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
424,8709,C1=CC=C2SC(N3CCC4=C(C3)NC=C4)=NC2=C1,38,15,23,0,0,0.1870,0.7534,39.47,19,38,50.0,-0.443,0.753,HIGHEST ATTR (ACTIVE): CHEMBL4522315 | SMILES: NCCSCC1CN(C2=NC3=CC=C(Cl)C=C3S2)CC2=C1C1=CC(Cl)=CC=C1N2 | Attribution: 0.753 | Prediction: 0.956 | MW: 463.5 | LogP: 5.88,LOWEST ATTR (INACTIVE): CHEMBL4446392 | SMILES: CCOC(=O)C1=CC=C2N=C(N3CCC4=C(C3)NC3=CC=C(Cl)C=C43)SC2=C1 | Attribution: -0.443 | Prediction: 0.034 | MW: 411.9 | LogP: 5.17,INACTIVE w/ POS ATTR: CHEMBL4465446 | SMILES: OC1=CC(Cl)=C2N=C(N3CCC4=C(C3)NC3=CC=C(Cl)C=C43)SC2=C1 | Attribution: 0.381 | Prediction: 0.406 | MW: 390.3,
425,3254,C1=C[C@H]2OCC[C@H]2CN1,16,15,1,0,0,0.1786,0.3747,93.75,13,16,81.3,-0.762,0.375,HIGHEST ATTR (ACTIVE): CHEMBL27218 | SMILES: ClC1=CC=C2N[C@@H](C3=CNC4=CC=CC=C34)[C@@H]3CCO[C@@H]3C2=C1 | Attribution: 0.375 | Prediction: 0.738 | MW: 324.8 | LogP: 5.07,LOWEST ATTR (INACTIVE): CHEMBL24918 | SMILES: CN1C2=CC=C(Cl)C=C2[C@H]2OCC[C@H]2[C@H]1C1=CNC2=CC=C(Br)C=C12 | Attribution: -0.762 | Prediction: 0.309 | MW: 417.7 | LogP: 5.85,,
426,8710,C1=CC=C2SC(N3CCC4=C(C3)NC3=CC=CC=C43)=NC2=C1,38,15,23,0,0,0.1354,0.7616,39.47,16,38,42.1,-0.529,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4522315 | SMILES: NCCSCC1CN(C2=NC3=CC=C(Cl)C=C3S2)CC2=C1C1=CC(Cl)=CC=C1N2 | Attribution: 0.762 | Prediction: 0.956 | MW: 463.5 | LogP: 5.88,LOWEST ATTR (INACTIVE): CHEMBL4565534 | SMILES: ClC1=CC=C2N=C(N3CCC4=C(C3)NC3=C(Cl)C=CC=C43)SC2=C1 | Attribution: -0.529 | Prediction: 0.040 | MW: 374.3 | LogP: 5.65,INACTIVE w/ POS ATTR: CHEMBL4465446 | SMILES: OC1=CC(Cl)=C2N=C(N3CCC4=C(C3)NC3=CC=C(Cl)C=C43)SC2=C1 | Attribution: 0.276 | Prediction: 0.406 | MW: 390.3,
427,8706,C1=CNC(=C1)CNC1=NC2=CC=CC=C2S1,38,15,23,0,0,0.1235,0.7616,39.47,18,38,47.4,-0.741,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4470853 | SMILES: NCCNCC1CN(C2=NC3=CC=C(Cl)C=C3S2)CC2=C1C1=CC(Cl)=CC=C1N2 | Attribution: 0.762 | Prediction: 0.949 | MW: 446.4 | LogP: 4.74,LOWEST ATTR (INACTIVE): CHEMBL4469456 | SMILES: CCOC(=O)C1CC2=C(CN1C1=NC3=CC=C(Cl)C=C3S1)NC1=CC=C(Cl)C=C21 | Attribution: -0.741 | Prediction: 0.061 | MW: 446.4 | LogP: 5.58,INACTIVE w/ POS ATTR: CHEMBL4465446 | SMILES: OC1=CC(Cl)=C2N=C(N3CCC4=C(C3)NC3=CC=C(Cl)C=C43)SC2=C1 | Attribution: 0.363 | Prediction: 0.406 | MW: 390.3,
428,53207,C(CCC[C@@H]1COC2C[C@@]1(CC2)CSCC1=CC=CC=C1)NC1=CC=CC=C1,14,14,0,0,0,0.7531,0.7616,100.00,14,14,100.0,0.685,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4172999 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C(C(F)(F)F)C=C1 | Attribution: 0.762 | Prediction: 0.995 | MW: 647.7 | LogP: 6.03,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.685 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
429,53208,C(CCC[C@@H]1CC[C@H]2C[C@]1(CC2)CSCC1=CC=CC=C1)NC1=CC=CC=C1,14,14,0,0,0,0.7438,0.7554,100.00,14,14,100.0,0.696,0.755,HIGHEST ATTR (ACTIVE): CHEMBL4159906 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC(F)=CC(F)=C1 | Attribution: 0.755 | Prediction: 0.996 | MW: 615.7 | LogP: 5.29,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.696 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
430,12999,C1=CC=C(NC2=C3NC=CC3=NC=C2)C=C1,14,14,0,0,0,0.7419,0.7616,100.00,14,14,100.0,0.629,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3633991 | SMILES: ClC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.762 | Prediction: 0.871 | MW: 343.8 | LogP: 6.27,LOWEST ATTR (ACTIVE): CHEMBL3634000 | SMILES: CC(=O)OC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.629 | Prediction: 0.666 | MW: 367.4 | LogP: 5.54,,
431,53204,C(CCC[C@@H]1[C@@H]2C[C@H]3C[C@]1(CC3O2)CSCC1=CC=CC=C1)NC1=CC=CC=C1,14,14,0,0,0,0.7414,0.7526,100.00,14,14,100.0,0.670,0.753,HIGHEST ATTR (ACTIVE): CHEMBL4166576 | SMILES: CC1=CC=C(C(=O)S[C@H]2CC(=O)[C@@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)[C@@H]3[C@@H]4C[C@H]5C[C@]23C[C@]5(C)O4)C=C1 | Attribution: 0.753 | Prediction: 0.994 | MW: 593.7 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.670 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
432,53202,C(CCC1CC[C@H](SCC2=CC=CC=C2)[C@]23CCC(C2)OC[C@@H]13)NC1=CC=CC=C1,14,14,0,0,0,0.7407,0.7555,100.00,14,14,100.0,0.675,0.756,HIGHEST ATTR (ACTIVE): CHEMBL4172999 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C(C(F)(F)F)C=C1 | Attribution: 0.756 | Prediction: 0.995 | MW: 647.7 | LogP: 6.03,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.675 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
433,32614,C(OCCC1=C(CC2=CC=COC2)NC2=CC=CC=C12)C1=CC=CC=C1,14,14,0,0,0,0.7345,0.7609,100.00,14,14,100.0,0.599,0.761,HIGHEST ATTR (ACTIVE): CHEMBL233189 | SMILES: COC1=CC=CC=C1C(=O)OCCC1=C(C(C2=CC=CC(Br)=C2)C2=C(O)C=C(C)OC2=O)NC2=CC=CC=C12 | Attribution: 0.761 | Prediction: 0.913 | MW: 588.5 | LogP: 6.49,LOWEST ATTR (ACTIVE): CHEMBL394047 | SMILES: O=C(OCCC1=C(C(C2=CC=C(OC(F)(F)F)C=C2)C2=C(O)C3=CC(Cl)=CC=C3OC2=O)NC2=CC=CC=C12)C1=CC=CC=C1 | Attribution: 0.599 | Prediction: 0.971 | MW: 634.0 | LogP: 8.11,,
434,32618,C(OCCC1=C(CC2=CC=COC2)NC=C1)C1=CC=CC=C1,14,14,0,0,0,0.7344,0.7616,100.00,14,14,100.0,0.590,0.762,HIGHEST ATTR (ACTIVE): CHEMBL233189 | SMILES: COC1=CC=CC=C1C(=O)OCCC1=C(C(C2=CC=CC(Br)=C2)C2=C(O)C=C(C)OC2=O)NC2=CC=CC=C12 | Attribution: 0.762 | Prediction: 0.913 | MW: 588.5 | LogP: 6.49,LOWEST ATTR (ACTIVE): CHEMBL394047 | SMILES: O=C(OCCC1=C(C(C2=CC=C(OC(F)(F)F)C=C2)C2=C(O)C3=CC(Cl)=CC=C3OC2=O)NC2=CC=CC=C12)C1=CC=CC=C1 | Attribution: 0.590 | Prediction: 0.971 | MW: 634.0 | LogP: 8.11,,
435,53210,C(CCC1CC[C@H](SCC2=CC=CC=C2)C2CCCC[C@H]21)NC1=CC=CC=C1,14,14,0,0,0,0.7306,0.7442,100.00,14,14,100.0,0.678,0.744,HIGHEST ATTR (ACTIVE): CHEMBL4166576 | SMILES: CC1=CC=C(C(=O)S[C@H]2CC(=O)[C@@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)[C@@H]3[C@@H]4C[C@H]5C[C@]23C[C@]5(C)O4)C=C1 | Attribution: 0.744 | Prediction: 0.994 | MW: 593.7 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.678 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
436,53203,C(CCC1CC[C@H](SCC2=CC=CC=C2)[C@]23CC[C@@H](CC[C@@H]12)C3)NC1=CC=CC=C1,14,14,0,0,0,0.7303,0.7387,100.00,14,14,100.0,0.685,0.739,HIGHEST ATTR (ACTIVE): CHEMBL4176097 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C2C=CC=CC2=C1 | Attribution: 0.739 | Prediction: 0.995 | MW: 629.7 | LogP: 6.16,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.685 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
437,53200,C(CCC1CC[C@H](SCC2=CC=CC=C2)[C@]23C[C@@H]4C[C@H](OC4C2)[C@@H]13)NC1=CC=CC=C1,14,14,0,0,0,0.7295,0.7445,100.00,14,14,100.0,0.659,0.744,HIGHEST ATTR (ACTIVE): CHEMBL4166576 | SMILES: CC1=CC=C(C(=O)S[C@H]2CC(=O)[C@@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)[C@@H]3[C@@H]4C[C@H]5C[C@]23C[C@]5(C)O4)C=C1 | Attribution: 0.744 | Prediction: 0.994 | MW: 593.7 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.659 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
438,13001,C1=CC=C2C(=C1)NC1=CC=CN=C12,14,14,0,0,0,0.7257,0.7616,100.00,14,14,100.0,0.670,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3633988 | SMILES: COC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.762 | Prediction: 0.714 | MW: 339.4 | LogP: 5.62,LOWEST ATTR (ACTIVE): CHEMBL3633984 | SMILES: OC1=CC=CC(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)=C1 | Attribution: 0.670 | Prediction: 0.851 | MW: 325.4 | LogP: 5.32,,
439,13006,C1=CC=C2N=C3C(=CC2=C1)NC1=CC=CC=C13,14,14,0,0,0,0.7248,0.7616,100.00,14,14,100.0,0.671,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3633989 | SMILES: ClC1=CC=CC=C1NC1=C2NC3=CC=CC=C3C2=NC2=CC=CC=C12 | Attribution: 0.762 | Prediction: 0.735 | MW: 343.8 | LogP: 6.27,LOWEST ATTR (ACTIVE): CHEMBL3633984 | SMILES: OC1=CC=CC(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)=C1 | Attribution: 0.671 | Prediction: 0.851 | MW: 325.4 | LogP: 5.32,,
440,13000,C1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC=C2)C=C1,14,14,0,0,0,0.7240,0.7616,100.00,14,14,100.0,0.571,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3633997 | SMILES: COC1=CC=C2NC3=C(NC4=CC=C(O)C=C4)C4=CC=CC=C4N=C3C2=C1 | Attribution: 0.762 | Prediction: 0.872 | MW: 355.4 | LogP: 5.33,LOWEST ATTR (ACTIVE): CHEMBL3634000 | SMILES: CC(=O)OC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.571 | Prediction: 0.666 | MW: 367.4 | LogP: 5.54,,
441,13004,C1=CC=C(NC2=C3NC=CC3=NC3=CC=CC=C23)C=C1,14,14,0,0,0,0.7232,0.7591,100.00,14,14,100.0,0.571,0.759,HIGHEST ATTR (ACTIVE): CHEMBL3633996 | SMILES: OC1=CC=C(NC2=C3NC4=CC=C(Cl)C=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.759 | Prediction: 0.963 | MW: 359.8 | LogP: 5.97,LOWEST ATTR (ACTIVE): CHEMBL3634000 | SMILES: CC(=O)OC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.571 | Prediction: 0.666 | MW: 367.4 | LogP: 5.54,,
442,13002,C1=CC=C2N=C3C=CNC3=CC2=C1,14,14,0,0,0,0.7208,0.7615,100.00,14,14,100.0,0.662,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3633988 | SMILES: COC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.762 | Prediction: 0.714 | MW: 339.4 | LogP: 5.62,LOWEST ATTR (ACTIVE): CHEMBL3633996 | SMILES: OC1=CC=C(NC2=C3NC4=CC=C(Cl)C=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.662 | Prediction: 0.963 | MW: 359.8 | LogP: 5.97,,
443,53214,C(CCC1CC[C@H](SCC2=CC=CC=C2)CC1)NC1=CC=CC=C1,14,14,0,0,0,0.7200,0.7377,100.00,14,14,100.0,0.686,0.738,HIGHEST ATTR (ACTIVE): CHEMBL4166576 | SMILES: CC1=CC=C(C(=O)S[C@H]2CC(=O)[C@@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)[C@@H]3[C@@H]4C[C@H]5C[C@]23C[C@]5(C)O4)C=C1 | Attribution: 0.738 | Prediction: 0.994 | MW: 593.7 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.686 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
444,3373,C(CCC1=CC=CC=C1)NCC1NC=CCS1,14,14,0,0,0,0.7194,0.7583,100.00,14,14,100.0,0.590,0.758,HIGHEST ATTR (ACTIVE): CHEMBL1907803 | SMILES: CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)C3=CC=CC4=CC=C(Cl)C=C34)C2SC1 | Attribution: 0.758 | Prediction: 0.991 | MW: 431.9 | LogP: 2.25,LOWEST ATTR (ACTIVE): CHEMBL609694 | SMILES: CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](CC3=CC=CC=C3)NNC(=O)OCC3=CC=CC=C3[N+](=O)[O-])C2SC1 | Attribution: 0.590 | Prediction: 0.990 | MW: 613.6 | LogP: 1.24,,
445,7648,C1OCCN1C1=CC=C(C2=CC=CCC=C2)C=C1,14,14,0,0,0,0.7147,0.7616,100.00,14,14,100.0,0.642,0.762,HIGHEST ATTR (ACTIVE): CHEMBL6918 | SMILES: C=CCOC1=CC=C(C2=CC=C(N3CC(CNC(C)=O)OC3=O)C=C2)C=CC1=O | Attribution: 0.762 | Prediction: 0.973 | MW: 394.4 | LogP: 2.74,LOWEST ATTR (ACTIVE): CHEMBL267449 | SMILES: C#CCNC1=CC=C(C2=CC=C(N3C[C@H](CNC(C)=O)OC3=O)C=C2F)C=CC1=O | Attribution: 0.642 | Prediction: 0.986 | MW: 409.4 | LogP: 2.36,,
446,32612,C(OCCC1=C(C(C2=CC=CC=C2)C2=CC=COC2)NC=C1)C1=CC=CC=C1,14,14,0,0,0,0.7098,0.7518,100.00,14,14,100.0,0.560,0.752,HIGHEST ATTR (ACTIVE): CHEMBL395000 | SMILES: O=C(OCCC1=C(C(C2=CC=C(C(F)(F)F)C=C2)C2=C(O)C3=CC=CC=C3OC2=O)NC2=CC=CC=C12)C1=CC=CC=C1 | Attribution: 0.752 | Prediction: 0.958 | MW: 583.6 | LogP: 7.58,LOWEST ATTR (ACTIVE): CHEMBL389570 | SMILES: CSC1=CC=C(C(C2=C(CCOC(=O)C3=CC=CC=C3)C3=CC=CC=C3N2)C2=C(O)C3=CC=CC=C3OC2=O)C=C1 | Attribution: 0.560 | Prediction: 0.975 | MW: 561.7 | LogP: 7.28,,
447,9525,C1OCCN1C1=CC=C([C@H]2[C@@H]3CSC[C@@H]32)C=C1,14,14,0,0,0,0.7056,0.7439,100.00,14,14,100.0,0.647,0.744,HIGHEST ATTR (ACTIVE): CHEMBL379227 | SMILES: O=C(NC[C@H]1CN(C2=CC(F)=C([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)C(F)=C2)C(=O)O1)C1CC1 | Attribution: 0.744 | Prediction: 0.999 | MW: 426.4 | LogP: 1.57,LOWEST ATTR (ACTIVE): CHEMBL380490 | SMILES: N#CCC(=O)NC[C@H]1CN(C2=CC=C([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)C(F)=C2)C(=O)O1 | Attribution: 0.647 | Prediction: 0.997 | MW: 407.4 | LogP: 0.94,,
448,49329,C1=CC2=CC=C(NCCC3CC3)C=C2NC1,14,14,0,0,0,0.7013,0.7425,100.00,14,14,100.0,0.639,0.742,HIGHEST ATTR (ACTIVE): CHEMBL4868731 | SMILES: C[C@H]1CC2=C(N3CC[C@@H](C4(N)CC4)C3)C(F)=CC3=C2N1C(=O)C(C(=O)O)=C3 | Attribution: 0.742 | Prediction: 0.999 | MW: 371.4 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL4860370 | SMILES: C[C@H]1COC2=C3C(=C(C#N)C(F)=C2N2CC[C@@H](C4(N)CC4)C2)C=C(C(=O)O)C(=O)N31 | Attribution: 0.639 | Prediction: 0.994 | MW: 412.4 | LogP: 1.98,,
449,24038,C1CCCC2=C1C(C1=CC=CC=C1)C1=CC3=CC(OCC4=CN(C5=CC=NC6=CC=CC=C56)N=N4)=CC=C3C=C1O2,14,14,0,0,0,0.7005,0.7569,100.00,14,14,100.0,0.619,0.757,HIGHEST ATTR (ACTIVE): CHEMBL4753225 | SMILES: O=C1CCCC2=C1C(C1=CC=CC3=CC=CC=C13)C1=CC3=CC(OCC4=CN(C5=CC=NC6=CC(Cl)=CC=C56)N=N4)=CC=C3C=C1O2 | Attribution: 0.757 | Prediction: 0.960 | MW: 635.1 | LogP: 8.89,LOWEST ATTR (ACTIVE): CHEMBL4755047 | SMILES: CC1(C)CC(=O)C2=C(C1)OC1=CC3=CC=C(OCC4=CN(C5=CC=NC6=CC(Cl)=CC=C56)N=N4)C=C3C=C1C2C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.619 | Prediction: 0.969 | MW: 658.1 | LogP: 8.28,,
450,32609,C(OCCC1=C(C(C2=CC=CC=C2)C2=CC=COC2)NC2=CC=CC=C12)C1=CC=CC=C1,14,14,0,0,0,0.6998,0.7449,100.00,14,14,100.0,0.549,0.745,HIGHEST ATTR (ACTIVE): CHEMBL395000 | SMILES: O=C(OCCC1=C(C(C2=CC=C(C(F)(F)F)C=C2)C2=C(O)C3=CC=CC=C3OC2=O)NC2=CC=CC=C12)C1=CC=CC=C1 | Attribution: 0.745 | Prediction: 0.958 | MW: 583.6 | LogP: 7.58,LOWEST ATTR (ACTIVE): CHEMBL389570 | SMILES: CSC1=CC=C(C(C2=C(CCOC(=O)C3=CC=CC=C3)C3=CC=CC=C3N2)C2=C(O)C3=CC=CC=C3OC2=O)C=C1 | Attribution: 0.549 | Prediction: 0.975 | MW: 561.7 | LogP: 7.28,,
451,53209,C(CCC1CC[C@H](SCC2=CC=CC=C2)C2CCOC[C@H]21)NC1=CC=CC=C1,14,14,0,0,0,0.6936,0.7076,100.00,14,14,100.0,0.641,0.708,HIGHEST ATTR (ACTIVE): CHEMBL4166576 | SMILES: CC1=CC=C(C(=O)S[C@H]2CC(=O)[C@@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)[C@@H]3[C@@H]4C[C@H]5C[C@]23C[C@]5(C)O4)C=C1 | Attribution: 0.708 | Prediction: 0.994 | MW: 593.7 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.641 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
452,49332,C1=CC2=CC=C(N3CC[C@@H](C4CC4)C3)C=C2NC1,14,14,0,0,0,0.6861,0.7274,100.00,14,14,100.0,0.621,0.727,HIGHEST ATTR (ACTIVE): CHEMBL4868731 | SMILES: C[C@H]1CC2=C(N3CC[C@@H](C4(N)CC4)C3)C(F)=CC3=C2N1C(=O)C(C(=O)O)=C3 | Attribution: 0.727 | Prediction: 0.999 | MW: 371.4 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL4860370 | SMILES: C[C@H]1COC2=C3C(=C(C#N)C(F)=C2N2CC[C@@H](C4(N)CC4)C2)C=C(C(=O)O)C(=O)N31 | Attribution: 0.621 | Prediction: 0.994 | MW: 412.4 | LogP: 1.98,,
453,13005,C1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1,14,14,0,0,0,0.6798,0.7397,100.00,14,14,100.0,0.449,0.740,HIGHEST ATTR (ACTIVE): CHEMBL3633997 | SMILES: COC1=CC=C2NC3=C(NC4=CC=C(O)C=C4)C4=CC=CC=C4N=C3C2=C1 | Attribution: 0.740 | Prediction: 0.872 | MW: 355.4 | LogP: 5.33,LOWEST ATTR (ACTIVE): CHEMBL3634000 | SMILES: CC(=O)OC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.449 | Prediction: 0.666 | MW: 367.4 | LogP: 5.54,,
454,7146,C1=CC=C(CC2=CN(CC3=CC=CC=C3)C=CC2)C=C1,15,14,1,0,0,0.6766,0.7616,93.33,14,15,93.3,-0.025,0.762,HIGHEST ATTR (ACTIVE): CHEMBL376358 | SMILES: CC1=C(CC2=C(Cl)C=CC=C2Cl)C(=O)C=CN1CC1=CC=C(C(N)=O)C=C1 | Attribution: 0.762 | Prediction: 0.932 | MW: 401.3 | LogP: 4.20,LOWEST ATTR (INACTIVE): CHEMBL242242 | SMILES: CC1=C(CC2=C(Cl)C=CC=C2Cl)C(=O)C=CN1CC1=CC=C(C2=CNC(CNC(=O)NC3=NC=C(Br)S3)=N2)C=C1 | Attribution: -0.025 | Prediction: 0.127 | MW: 658.4 | LogP: 7.03,,
455,53206,C(CCC1CC[C@H](SCC2=CC=CC=C2)[C@]2(CCCC2)C1)NC1=CC=CC=C1,14,14,0,0,0,0.6696,0.6872,100.00,14,14,100.0,0.618,0.687,HIGHEST ATTR (ACTIVE): CHEMBL4172999 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C(C(F)(F)F)C=C1 | Attribution: 0.687 | Prediction: 0.995 | MW: 647.7 | LogP: 6.03,LOWEST ATTR (ACTIVE): CHEMBL4164383 | SMILES: C[C@]12C[C@]34C[C@@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(=O)NC1=C(O)C=CC(C(=O)O)=C1O)C(=O)C[C@@H]4SC(=O)C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.618 | Prediction: 0.992 | MW: 624.7 | LogP: 4.92,,
456,3252,C1=CN[C@H](C2=CNC=C2)CC1,15,14,1,0,0,0.6526,0.7616,93.33,15,15,100.0,0.370,0.762,HIGHEST ATTR (ACTIVE): CHEMBL25343 | SMILES: COC1=CC=CC2=C1N[C@H](C1=CNC3=CC=C(Br)C=C13)[C@@H]1CCO[C@H]21 | Attribution: 0.762 | Prediction: 0.591 | MW: 399.3 | LogP: 5.18,LOWEST ATTR (INACTIVE): CHEMBL24918 | SMILES: CN1C2=CC=C(Cl)C=C2[C@H]2OCC[C@H]2[C@H]1C1=CNC2=CC=C(Br)C=C12 | Attribution: 0.370 | Prediction: 0.309 | MW: 417.7 | LogP: 5.85,INACTIVE w/ POS ATTR: CHEMBL24918 | SMILES: CN1C2=CC=C(Cl)C=C2[C@H]2OCC[C@H]2[C@H]1C1=CNC2=CC=C(Br)C=C12 | Attribution: 0.370 | Prediction: 0.309 | MW: 417.7,
