"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
305,228204,C1=CC=C(C2=CC=C(C3=NC(CN4C=CN=C4)(C4=CC=CC=C4)CO3)S2)C=C1,16,16,0,0,0,0.3454,0.5641,100.00,15,16,93.8,-0.239,0.564,HIGHEST ATTR (ACTIVE): CHEMBL5199109 | SMILES: FC1=CC=CC=C1C1(CN2C=CN=C2)COC(C2=CC=C(C3=CC=CC=C3)S2)=N1 | Attribution: 0.564 | Prediction: 0.846 | MW: 403.5 | LogP: 5.12,LOWEST ATTR (ACTIVE): CHEMBL5169953 | SMILES: N#CC1=CC=CC(C2=CC=C(C3=NC(CN4C=CN=C4)(C4=CC=C(F)C=C4)CO3)S2)=C1 | Attribution: -0.239 | Prediction: 0.705 | MW: 428.5 | LogP: 4.99,,ACTIVE w/ NEG ATTR: CHEMBL5169953 | SMILES: N#CC1=CC=CC(C2=CC=C(C3=NC(CN4C=CN=C4)(C4=CC=C(F)C=C4)CO3)S2)=C1 | Attribution: -0.239 | Prediction: 0.705 | MW: 428.5
306,228693,C1=CC=C(NC2=NC(=CCN2C2=CC=CC=C2)NC2=CC=CC=C2)C=C1,16,16,0,0,0,0.3408,0.4602,100.00,16,16,100.0,0.170,0.460,HIGHEST ATTR (ACTIVE): CHEMBL2234059 | SMILES: COC1=CC=C(NC2=NC3=C(SC(=S)N3C3=CC=C(OC)C=C3)C(=O)N2C2=CC=C(OC)C=C2)C=C1 | Attribution: 0.460 | Prediction: 0.974 | MW: 518.6 | LogP: 5.74,LOWEST ATTR (ACTIVE): CHEMBL2234433 | SMILES: COC1=CC=CC=C1N1C(=S)SC2=C1N=C(NC1=C(C)C=CC=C1C)N(C1=C(C)C=CC=C1C)C2=O | Attribution: 0.170 | Prediction: 0.808 | MW: 514.7 | LogP: 6.95,,
307,227585,C1C2=C(CC3=C1NC=C3)SC=C2,15,15,0,0,0,0.7609,0.7616,100.00,15,15,100.0,0.751,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2070468 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=C(C)C=CC2=C1C(C)=O | Attribution: 0.762 | Prediction: 0.950 | MW: 367.4 | LogP: 3.07,LOWEST ATTR (ACTIVE): CHEMBL2070470 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=CC(C#N)=CC2=C1C(C)=O | Attribution: 0.751 | Prediction: 0.979 | MW: 378.4 | LogP: 2.64,,
308,227615,C1=CC=C(CCN2CCC3=C(C2)SC(C2=CC=CC=C2)=N3)C=C1,15,15,0,0,0,0.7469,0.7616,100.00,15,15,100.0,0.710,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3261636 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C#N)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.762 | Prediction: 0.996 | MW: 492.6 | LogP: 3.89,LOWEST ATTR (ACTIVE): CHEMBL3261630 | SMILES: CC(C)C1=CC=C(C2=NC3=C(CN([C@H](C)[C@](O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)CC3)S2)C=C1 | Attribution: 0.710 | Prediction: 0.997 | MW: 509.6 | LogP: 5.14,,
309,227612,C1=CC=C(CCNCC2=CN=C(C3=CC=CC=C3)S2)C=C1,15,15,0,0,0,0.7441,0.7615,100.00,15,15,100.0,0.701,0.761,HIGHEST ATTR (ACTIVE): CHEMBL3261626 | SMILES: COC1=CC=C(C2=NC3=C(CN([C@H](C)[C@](O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)CC3)S2)C=C1 | Attribution: 0.761 | Prediction: 0.996 | MW: 497.6 | LogP: 4.02,LOWEST ATTR (ACTIVE): CHEMBL3261630 | SMILES: CC(C)C1=CC=C(C2=NC3=C(CN([C@H](C)[C@](O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)CC3)S2)C=C1 | Attribution: 0.701 | Prediction: 0.997 | MW: 509.6 | LogP: 5.14,,
310,227998,C(C1=CC=CS1)=NCCN1C=NC=N1,15,15,0,0,0,0.7265,0.7616,100.00,15,15,100.0,0.632,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5094365 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Cl)C=C4S3)=N2)=C1 | Attribution: 0.762 | Prediction: 0.824 | MW: 429.3 | LogP: 5.17,LOWEST ATTR (ACTIVE): CHEMBL5089418 | SMILES: C1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=CC=C4S3)=N2)C=C1 | Attribution: 0.632 | Prediction: 0.624 | MW: 360.4 | LogP: 3.87,,
311,229416,C(CNC1=CC=NC=N1)C1=NC=CS1,15,15,0,0,0,0.7245,0.7616,100.00,15,15,100.0,0.524,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4854442 | SMILES: O=C(CN1C=NC2=C(N3CCOCC3)N=CN=C21)C1=NC=CS1 | Attribution: 0.762 | Prediction: 0.927 | MW: 330.4 | LogP: 1.00,LOWEST ATTR (ACTIVE): CHEMBL4849079 | SMILES: CCCCCCCCCCCCN1CCN(C2=NC=NC3=C2N=CN3CC(=O)C2=NC=CS2)CC1 | Attribution: 0.524 | Prediction: 0.918 | MW: 497.7 | LogP: 5.21,,
312,228002,C(C1=CC2=CC=CC=C2S1)=NCC1=CC=CC=C1,15,15,0,0,0,0.6940,0.7616,100.00,15,15,100.0,0.581,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5089418 | SMILES: C1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=CC=C4S3)=N2)C=C1 | Attribution: 0.762 | Prediction: 0.624 | MW: 360.4 | LogP: 3.87,LOWEST ATTR (ACTIVE): CHEMBL5091363 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.581 | Prediction: 0.831 | MW: 473.8 | LogP: 5.28,,
313,227611,C1=CC=C(C2=NC=C(CNCCCN3C=NC=N3)S2)C=C1,15,15,0,0,0,0.6855,0.7210,100.00,15,15,100.0,0.633,0.721,HIGHEST ATTR (ACTIVE): CHEMBL3261625 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C(F)(F)F)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.721 | Prediction: 0.997 | MW: 535.5 | LogP: 5.03,LOWEST ATTR (ACTIVE): CHEMBL3261637 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=CC(C#N)=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.633 | Prediction: 0.995 | MW: 492.6 | LogP: 3.89,,
314,227617,C1=CC=C(C2=NC=C(CNCC(CN3C=NC=N3)C3=CC=CC=C3)S2)C=C1,15,15,0,0,0,0.6830,0.7325,100.00,15,15,100.0,0.608,0.733,HIGHEST ATTR (ACTIVE): CHEMBL3261625 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C(F)(F)F)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.733 | Prediction: 0.997 | MW: 535.5 | LogP: 5.03,LOWEST ATTR (ACTIVE): CHEMBL3261634 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=CC(Br)=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.608 | Prediction: 0.996 | MW: 546.4 | LogP: 4.78,,
315,229417,C(CN1C=CN=C1)C1=NC=CS1,15,15,0,0,0,0.6731,0.7592,100.00,15,15,100.0,0.513,0.759,HIGHEST ATTR (ACTIVE): CHEMBL4857620 | SMILES: O=C(CN1C=NC2=C(N3CCCC3)N=CN=C21)C1=NC=CS1 | Attribution: 0.759 | Prediction: 0.899 | MW: 314.4 | LogP: 1.77,LOWEST ATTR (ACTIVE): CHEMBL4849079 | SMILES: CCCCCCCCCCCCN1CCN(C2=NC=NC3=C2N=CN3CC(=O)C2=NC=CS2)CC1 | Attribution: 0.513 | Prediction: 0.918 | MW: 497.7 | LogP: 5.21,,
316,227614,C1=CC=C(C2=NC3=C(CN(CCCN4C=NC=N4)CC3)S2)C=C1,15,15,0,0,0,0.6663,0.7031,100.00,15,15,100.0,0.612,0.703,HIGHEST ATTR (ACTIVE): CHEMBL3261625 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C(F)(F)F)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.703 | Prediction: 0.997 | MW: 535.5 | LogP: 5.03,LOWEST ATTR (ACTIVE): CHEMBL3261637 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=CC(C#N)=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.612 | Prediction: 0.995 | MW: 492.6 | LogP: 3.89,,
317,227587,C1C2=C(CC3=C1SC=C3)N1C=CC=CC1=C2,15,15,0,0,0,0.6640,0.7616,100.00,15,15,100.0,0.502,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2070470 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=CC(C#N)=CC2=C1C(C)=O | Attribution: 0.762 | Prediction: 0.979 | MW: 378.4 | LogP: 2.64,LOWEST ATTR (ACTIVE): CHEMBL2070473 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=C(Br)C=CC2=C1C(C)=O | Attribution: 0.502 | Prediction: 0.951 | MW: 432.3 | LogP: 3.53,,
318,227618,C1=CC=C(C2=NC3=C(CN(CC(CN4C=NC=N4)C4=CC=CC=C4)CC3)S2)C=C1,15,15,0,0,0,0.6604,0.7160,100.00,15,15,100.0,0.585,0.716,HIGHEST ATTR (ACTIVE): CHEMBL3261625 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C(F)(F)F)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.716 | Prediction: 0.997 | MW: 535.5 | LogP: 5.03,LOWEST ATTR (ACTIVE): CHEMBL3261634 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=CC(Br)=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.585 | Prediction: 0.996 | MW: 546.4 | LogP: 4.78,,
319,229299,C1CO[C@@H](OCC23CCC(C2)CCC3)CCN1,15,15,0,0,0,0.6600,0.7075,100.00,15,15,100.0,0.627,0.708,HIGHEST ATTR (ACTIVE): CHEMBL421189 | SMILES: C#CCCN1C[C@@H](C)O[C@@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)[C@@]34C(=O)O)[C@@H](O)C1 | Attribution: 0.708 | Prediction: 0.901 | MW: 513.7 | LogP: 3.36,LOWEST ATTR (ACTIVE): CHEMBL96707 | SMILES: COCCN1C[C@@H](C)O[C@@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)[C@@]34C(=O)O)[C@@H](O)C1 | Attribution: 0.627 | Prediction: 0.920 | MW: 519.7 | LogP: 2.98,,
320,229477,C1C=CCC2=NC=NC=C12,15,15,0,0,0,0.6587,0.7616,100.00,15,15,100.0,0.400,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1935236 | SMILES: CC1=CC=C(SC2=C(SC3=CC=C(C)C(C)=C3)C(=O)C3=NC=NC=C3C2=O)C=C1C | Attribution: 0.762 | Prediction: 0.865 | MW: 432.6 | LogP: 5.89,LOWEST ATTR (ACTIVE): CHEMBL1935242 | SMILES: O=C1C(SC2=CC=CC=C2F)=C(SC2=CC=CC=C2F)C(=O)C2=NC=NC=C12 | Attribution: 0.400 | Prediction: 0.959 | MW: 412.4 | LogP: 4.93,,
321,227586,C(C1=CSC=C1)C1=CC=C2C=CC=CN12,15,15,0,0,0,0.6426,0.7449,100.00,15,15,100.0,0.496,0.745,HIGHEST ATTR (ACTIVE): CHEMBL2070470 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=CC(C#N)=CC2=C1C(C)=O | Attribution: 0.745 | Prediction: 0.979 | MW: 378.4 | LogP: 2.64,LOWEST ATTR (ACTIVE): CHEMBL2070473 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=C(Br)C=CC2=C1C(C)=O | Attribution: 0.496 | Prediction: 0.951 | MW: 432.3 | LogP: 3.53,,
322,228005,C(C1=CC=CS1)=NC(CN1C=NC=N1)C1=CC=CC=C1,15,15,0,0,0,0.6408,0.7538,100.00,15,15,100.0,0.521,0.754,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.754 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5094365 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Cl)C=C4S3)=N2)=C1 | Attribution: 0.521 | Prediction: 0.824 | MW: 429.3 | LogP: 5.17,,
323,228007,C1=CC=C(C2COC(C3=CC4=CC=CC=C4S3)=N2)C=C1,15,15,0,0,0,0.6339,0.7147,100.00,15,15,100.0,0.505,0.715,HIGHEST ATTR (ACTIVE): CHEMBL5085442 | SMILES: FC1=CC=C2C=C(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)SC2=C1 | Attribution: 0.715 | Prediction: 0.832 | MW: 378.4 | LogP: 4.00,LOWEST ATTR (ACTIVE): CHEMBL5091363 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.505 | Prediction: 0.831 | MW: 473.8 | LogP: 5.28,,
324,228000,C1=CC=C2SC(C3=NCCO3)=CC2=C1,15,15,0,0,0,0.6303,0.7238,100.00,15,15,100.0,0.488,0.724,HIGHEST ATTR (ACTIVE): CHEMBL5085442 | SMILES: FC1=CC=C2C=C(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)SC2=C1 | Attribution: 0.724 | Prediction: 0.832 | MW: 378.4 | LogP: 4.00,LOWEST ATTR (ACTIVE): CHEMBL5075829 | SMILES: FC1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)C(F)=C1 | Attribution: 0.488 | Prediction: 0.914 | MW: 475.3 | LogP: 4.91,,
325,228003,C1=CSC(C2=NC(CN3C=NC=N3)CO2)=C1,15,15,0,0,0,0.6075,0.6855,100.00,15,15,100.0,0.407,0.686,HIGHEST ATTR (ACTIVE): CHEMBL5078665 | SMILES: FC1=CC(F)=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.686 | Prediction: 0.855 | MW: 475.3 | LogP: 4.91,LOWEST ATTR (ACTIVE): CHEMBL5089418 | SMILES: C1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=CC=C4S3)=N2)C=C1 | Attribution: 0.407 | Prediction: 0.624 | MW: 360.4 | LogP: 3.87,,
326,228009,C1=CC=C(C2(CN3C=NC=N3)COC(C3=CC=CS3)=N2)C=C1,15,15,0,0,0,0.4765,0.6434,100.00,15,15,100.0,0.289,0.643,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.643 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5094365 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Cl)C=C4S3)=N2)=C1 | Attribution: 0.289 | Prediction: 0.824 | MW: 429.3 | LogP: 5.17,,
327,228001,C(C1=CC2=CC=CC=C2S1)=NCCN1C=NC=N1,15,15,0,0,0,0.4473,0.6154,100.00,15,15,100.0,0.293,0.615,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.615 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5089065 | SMILES: ClC1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)C=C1 | Attribution: 0.293 | Prediction: 0.843 | MW: 473.8 | LogP: 5.28,,
328,228008,C(C1=CC2=CC=CC=C2S1)=NC(CN1C=NC=N1)C1=CC=CC=C1,15,15,0,0,0,0.4008,0.6046,100.00,15,15,100.0,0.210,0.605,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.605 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5091363 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.210 | Prediction: 0.831 | MW: 473.8 | LogP: 5.28,,
329,227607,C1=CC=C(C2=NC3=C(CNCC3)S2)C=C1,15,15,0,0,0,0.2792,0.3198,100.00,15,15,100.0,0.222,0.320,HIGHEST ATTR (ACTIVE): CHEMBL3261636 | SMILES: C[C@@H](N1CCC2=C(C1)SC(C1=CC=C(C#N)C=C1)=N2)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.320 | Prediction: 0.996 | MW: 492.6 | LogP: 3.89,LOWEST ATTR (ACTIVE): CHEMBL3261630 | SMILES: CC(C)C1=CC=C(C2=NC3=C(CN([C@H](C)[C@](O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)CC3)S2)C=C1 | Attribution: 0.222 | Prediction: 0.997 | MW: 509.6 | LogP: 5.14,,
330,228006,C1=CC=C2SC(C3=NC(CN4C=NC=N4)CO3)=CC2=C1,15,15,0,0,0,0.2706,0.4534,100.00,13,15,86.7,0.093,0.453,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.453 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5091363 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.093 | Prediction: 0.831 | MW: 473.8 | LogP: 5.28,,
331,228010,C1=CC=C(C2(CN3C=NC=N3)COC(C3=CC4=CC=CC=C4S3)=N2)C=C1,15,15,0,0,0,0.2065,0.4278,100.00,11,15,73.3,0.030,0.428,HIGHEST ATTR (ACTIVE): CHEMBL5078168 | SMILES: FC(F)(F)OC1=CC=C2SC(C3=NC(CN4C=NC=N4)(C4=CC=CC=C4)CO3)=CC2=C1 | Attribution: 0.428 | Prediction: 0.801 | MW: 444.4 | LogP: 4.76,LOWEST ATTR (ACTIVE): CHEMBL5091363 | SMILES: ClC1=CC=CC(C2(CN3C=NC=N3)COC(C3=CC4=CC=C(Br)C=C4S3)=N2)=C1 | Attribution: 0.030 | Prediction: 0.831 | MW: 473.8 | LogP: 5.28,,
332,230149,C1=NC(C[C@@H]2CCCN2)=CN1,14,14,0,0,0,0.7599,0.7616,100.00,14,14,100.0,0.743,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4445428 | SMILES: CC1=CC=C([C@H]2[C@H]([N+](=O)[O-])[C@@H](CC3=CNC=N3)N[C@]23C(=O)NC2=CC=C(OC(F)(F)F)C=C23)C=C1 | Attribution: 0.762 | Prediction: 0.976 | MW: 487.4 | LogP: 3.41,LOWEST ATTR (ACTIVE): CHEMBL4462431 | SMILES: O=C1NC2=CC=C(OC(F)(F)F)C=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=CC([N+](=O)[O-])=C1 | Attribution: 0.743 | Prediction: 0.970 | MW: 518.4 | LogP: 3.01,,
333,227584,C(C1=CSC=C1)C1=CC=CN1,14,14,0,0,0,0.7416,0.7518,100.00,14,14,100.0,0.719,0.752,HIGHEST ATTR (ACTIVE): CHEMBL2070477 | SMILES: CCOC(=O)C1=C2C=C(OC)C=CN2C2=C1C(=O)C1=C(C=C(C(=O)OC)S1)C2=O | Attribution: 0.752 | Prediction: 0.974 | MW: 413.4 | LogP: 2.75,LOWEST ATTR (ACTIVE): CHEMBL2070470 | SMILES: COC(=O)C1=CC2=C(S1)C(=O)C1=C(C2=O)N2C=CC(C#N)=CC2=C1C(C)=O | Attribution: 0.719 | Prediction: 0.979 | MW: 378.4 | LogP: 2.64,,
334,230153,C1NC=C[C@]12CC[C@@H](CC1=CNC=N1)N2,14,14,0,0,0,0.7362,0.7616,100.00,14,14,100.0,0.705,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4473352 | SMILES: COC1=CC=C([C@H]2[C@H]([N+](=O)[O-])[C@@H](CC3=CNC=N3)N[C@]23C(=O)NC2=CC=C(OC(F)(F)F)C=C23)C=C1 | Attribution: 0.762 | Prediction: 0.975 | MW: 503.4 | LogP: 3.11,LOWEST ATTR (ACTIVE): CHEMBL4537117 | SMILES: O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=CC=C1Cl | Attribution: 0.705 | Prediction: 0.976 | MW: 423.9 | LogP: 2.85,,
335,227335,C1=CC=C(/N=N/C2=CN=C(NN=C3CCNCC3)S2)C=C1,14,14,0,0,0,0.7176,0.7447,100.00,14,14,100.0,0.683,0.745,HIGHEST ATTR (ACTIVE): CHEMBL4128111 | SMILES: CC1=C(/N=N/C2=CC=C([N+](=O)[O-])C=C2)SC(NN=C2CCN(C)CC2)=N1 | Attribution: 0.745 | Prediction: 0.979 | MW: 373.4 | LogP: 4.27,LOWEST ATTR (ACTIVE): CHEMBL4126736 | SMILES: CC1=C(/N=N/C2=CC=C(Cl)C=C2Cl)SC(NN=C2CCN(C)CC2)=N1 | Attribution: 0.683 | Prediction: 0.980 | MW: 397.3 | LogP: 5.67,,
336,228882,C1=C2[C@H](CC[C@H]3CCOC[C@@]23CCN2C=NC=N2)CCC1,14,14,0,0,0,0.7153,0.7459,100.00,14,14,100.0,0.682,0.746,HIGHEST ATTR (ACTIVE): CHEMBL4785856 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](OC[C@H](N)C(C)(C)C)[C@H](N4N=CN=C4C(N)=O)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.746 | Prediction: 0.985 | MW: 682.0 | LogP: 6.27,LOWEST ATTR (ACTIVE): CHEMBL4793710 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](N4N=CN=C4C(N)=O)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.682 | Prediction: 0.994 | MW: 696.0 | LogP: 6.66,,
337,230158,C1=CC=C([C@@H]2CN[C@H](CC3=CNC=N3)C2)C=C1,14,14,0,0,0,0.7140,0.7544,100.00,14,14,100.0,0.631,0.754,HIGHEST ATTR (ACTIVE): CHEMBL4536140 | SMILES: O=C1NC2=CC=C(OC(F)(F)F)C=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=CC=C1 | Attribution: 0.754 | Prediction: 0.972 | MW: 473.4 | LogP: 3.10,LOWEST ATTR (ACTIVE): CHEMBL4465033 | SMILES: O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=C(Br)C=C1 | Attribution: 0.631 | Prediction: 0.976 | MW: 468.3 | LogP: 2.96,,
338,230156,C1=CC=C(C=C1)C1CC[C@@H](CC2=CNC=N2)N1,14,14,0,0,0,0.6944,0.7276,100.00,14,14,100.0,0.667,0.728,HIGHEST ATTR (ACTIVE): CHEMBL4562472 | SMILES: O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=CC=C1 | Attribution: 0.728 | Prediction: 0.967 | MW: 389.4 | LogP: 2.20,LOWEST ATTR (ACTIVE): CHEMBL4465033 | SMILES: O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=C(Br)C=C1 | Attribution: 0.667 | Prediction: 0.976 | MW: 468.3 | LogP: 2.96,,
339,228886,C1=C(CCCC1)[C@]1(CCN2C=NC=N2)COCCC1,14,14,0,0,0,0.6905,0.7203,100.00,14,14,100.0,0.650,0.720,HIGHEST ATTR (ACTIVE): CHEMBL4762304 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](N4N=CN=C4C#N)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.720 | Prediction: 0.998 | MW: 663.9 | LogP: 7.04,LOWEST ATTR (ACTIVE): CHEMBL4793710 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](N4N=CN=C4C(N)=O)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.650 | Prediction: 0.994 | MW: 696.0 | LogP: 6.66,,
340,230161,C1NC=C[C@@]12N[C@H](CC1=CNC=N1)C[C@@H]2C1=CC=CC=C1,14,14,0,0,0,0.6711,0.7488,100.00,14,14,100.0,0.533,0.749,HIGHEST ATTR (ACTIVE): CHEMBL4536140 | SMILES: O=C1NC2=CC=C(OC(F)(F)F)C=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=CC=C1 | Attribution: 0.749 | Prediction: 0.972 | MW: 473.4 | LogP: 3.10,LOWEST ATTR (ACTIVE): CHEMBL4465033 | SMILES: O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=C(Br)C=C1 | Attribution: 0.533 | Prediction: 0.976 | MW: 468.3 | LogP: 2.96,,
